External code,Slice,Phase,VendorInit,VendorTarget,InitProbs,NewProbs
H7N4V9,6,12,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.047', '0.952']"
H7N4V9,6,12,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.324', '0.375']"
H7N4V9,7,12,B,A,"['0.000', '1.000', '0.000']","['0.960', '0.038', '0.001']"
H7N4V9,7,12,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.047', '0.951']"
H7N4V9,7,12,B,equal,"['0.000', '1.000', '0.000']","['0.317', '0.342', '0.342']"
H7N4V9,8,12,B,A,"['0.000', '1.000', '0.000']","['0.980', '0.019', '0.000']"
H7N4V9,8,12,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.045', '0.954']"
H7N4V9,8,12,B,equal,"['0.000', '1.000', '0.000']","['0.337', '0.303', '0.360']"
H7N4V9,9,12,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.041', '0.008']"
H7N4V9,9,12,B,C,"['0.000', '1.000', '0.000']","['0.034', '0.014', '0.951']"
H7N4V9,9,12,B,equal,"['0.000', '1.000', '0.000']","['0.347', '0.368', '0.285']"
H7N4V9,10,12,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.043', '0.007']"
H7N4V9,10,12,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.047', '0.952']"
H7N4V9,10,12,B,equal,"['0.000', '1.000', '0.000']","['0.320', '0.344', '0.336']"
I0J5U3,0,28,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.030', '0.020']"
I0J5U3,0,28,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.045', '0.954']"
I0J5U3,0,28,B,equal,"['0.000', '1.000', '0.000']","['0.369', '0.345', '0.286']"
I0J5U3,1,28,B,A,"['0.001', '0.999', '0.000']","['0.950', '0.047', '0.003']"
I0J5U3,1,28,B,C,"['0.001', '0.999', '0.000']","['0.002', '0.015', '0.982']"
I0J5U3,1,28,B,equal,"['0.001', '0.999', '0.000']","['0.370', '0.347', '0.283']"
I0J5U3,2,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.026', '0.024']"
I0J5U3,2,28,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.039', '0.960']"
I0J5U3,2,28,B,equal,"['0.000', '1.000', '0.000']","['0.292', '0.381', '0.327']"
I0J5U3,3,28,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.037', '0.012']"
I0J5U3,3,28,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.048', '0.952']"
I0J5U3,3,28,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.357', '0.355']"
I0J5U3,4,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.034', '0.014']"
I0J5U3,4,28,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.022', '0.977']"
I0J5U3,4,28,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.357', '0.358']"
I0J5U3,5,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.045', '0.003']"
I0J5U3,5,28,B,C,"['0.000', '1.000', '0.000']","['0.010', '0.038', '0.953']"
I0J5U3,5,28,B,equal,"['0.000', '1.000', '0.000']","['0.304', '0.317', '0.379']"
I0J5U3,6,28,B,A,"['0.000', '1.000', '0.000']","['0.955', '0.037', '0.008']"
I0J5U3,6,28,B,C,"['0.000', '1.000', '0.000']","['0.033', '0.016', '0.950']"
I0J5U3,6,28,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.357', '0.358']"
I0J5U3,7,28,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.030', '0.020']"
I0J5U3,7,28,B,C,"['0.000', '1.000', '0.000']","['0.027', '0.021', '0.952']"
I0J5U3,7,28,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.370', '0.345']"
I0J5U3,8,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.038', '0.011']"
I0J5U3,8,28,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.042', '0.951']"
I0J5U3,8,28,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.358', '0.358']"
I0J5U3,9,28,B,A,"['0.000', '1.000', '0.000']","['0.959', '0.021', '0.020']"
I0J5U3,9,28,B,C,"['0.000', '1.000', '0.000']","['0.015', '0.030', '0.955']"
I0J5U3,9,28,B,equal,"['0.000', '1.000', '0.000']","['0.308', '0.321', '0.371']"
I0J5U3,10,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.041', '0.007']"
I0J5U3,10,28,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.044', '0.954']"
I0J5U3,10,28,B,equal,"['0.000', '1.000', '0.000']","['0.290', '0.376', '0.333']"
I0J5U3,11,28,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.046', '0.001']"
I0J5U3,11,28,B,C,"['0.000', '1.000', '0.000']","['0.034', '0.016', '0.950']"
I0J5U3,11,28,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.369', '0.346']"
I0J5U3,0,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.047', '0.003']"
I0J5U3,0,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.047', '0.953']"
I0J5U3,0,10,B,equal,"['0.000', '1.000', '0.000']","['0.335', '0.381', '0.283']"
I0J5U3,1,10,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.044', '0.004']"
I0J5U3,1,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.048', '0.951']"
I0J5U3,1,10,B,equal,"['0.000', '1.000', '0.000']","['0.325', '0.382', '0.293']"
I0J5U3,2,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.028', '0.021']"
I0J5U3,2,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.038', '0.962']"
I0J5U3,2,10,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.360', '0.354']"
I0J5U3,3,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.026', '0.023']"
I0J5U3,3,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.036', '0.964']"
I0J5U3,3,10,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.356', '0.356']"
I0J5U3,4,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.030', '0.020']"
I0J5U3,4,10,B,C,"['0.000', '1.000', '0.000']","['0.022', '0.027', '0.950']"
I0J5U3,4,10,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.364', '0.347']"
I0J5U3,5,10,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.023', '0.025']"
I0J5U3,5,10,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.044', '0.952']"
I0J5U3,5,10,B,equal,"['0.000', '1.000', '0.000']","['0.348', '0.369', '0.283']"
I0J5U3,6,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.026', '0.024']"
I0J5U3,6,10,B,C,"['0.000', '1.000', '0.000']","['0.019', '0.006', '0.976']"
I0J5U3,6,10,B,equal,"['0.000', '1.000', '0.000']","['0.375', '0.316', '0.309']"
I0J5U3,7,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.018', '0.031']"
I0J5U3,7,10,B,C,"['0.000', '1.000', '0.000']","['0.011', '0.039', '0.950']"
I0J5U3,7,10,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.366', '0.348']"
I0J5U3,8,10,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.042', '0.005']"
I0J5U3,8,10,B,C,"['0.000', '1.000', '0.000']","['0.010', '0.039', '0.951']"
I0J5U3,8,10,B,equal,"['0.000', '1.000', '0.000']","['0.355', '0.335', '0.310']"
I0J5U3,9,10,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.045', '0.003']"
I0J5U3,9,10,B,C,"['0.000', '1.000', '0.000']","['0.019', '0.026', '0.955']"
I0J5U3,9,10,B,equal,"['0.000', '1.000', '0.000']","['0.312', '0.311', '0.377']"
I0J5U3,10,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.022', '0.028']"
I0J5U3,10,10,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.044', '0.953']"
I0J5U3,10,10,B,equal,"['0.000', '1.000', '0.000']","['0.291', '0.377', '0.332']"
I0J5U3,11,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.047', '0.002']"
I0J5U3,11,10,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.951']"
I0J5U3,11,10,B,equal,"['0.000', '1.000', '0.000']","['0.374', '0.312', '0.314']"
I2K2Y8,0,29,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.025', '0.023']"
I2K2Y8,0,29,B,C,"['0.000', '1.000', '0.000']","['0.035', '0.010', '0.955']"
I2K2Y8,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.296', '0.357', '0.347']"
I2K2Y8,1,29,B,A,"['0.000', '1.000', '0.000']","['0.966', '0.031', '0.003']"
I2K2Y8,1,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.013', '0.985']"
I2K2Y8,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.291', '0.357', '0.351']"
I2K2Y8,2,29,B,A,"['0.000', '1.000', '0.000']","['0.958', '0.034', '0.008']"
I2K2Y8,2,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.005', '0.993']"
I2K2Y8,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.371', '0.344']"
I2K2Y8,3,29,B,A,"['0.000', '1.000', '0.000']","['0.961', '0.026', '0.012']"
I2K2Y8,3,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.042', '0.957']"
I2K2Y8,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.304', '0.351', '0.345']"
I2K2Y8,4,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.031', '0.019']"
I2K2Y8,4,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.048', '0.952']"
I2K2Y8,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.296', '0.382', '0.322']"
I2K2Y8,5,29,B,A,"['0.000', '1.000', '0.000']","['0.974', '0.023', '0.002']"
I2K2Y8,5,29,B,C,"['0.000', '1.000', '0.000']","['0.009', '0.001', '0.990']"
I2K2Y8,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.326', '0.327', '0.348']"
I2K2Y8,6,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.018', '0.031']"
I2K2Y8,6,29,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.008', '0.988']"
I2K2Y8,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.323', '0.368', '0.309']"
I2K2Y8,7,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.019', '0.031']"
I2K2Y8,7,29,B,C,"['0.000', '1.000', '0.000']","['0.035', '0.011', '0.954']"
I2K2Y8,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.351', '0.364']"
I2K2Y8,8,29,B,A,"['0.000', '1.000', '0.000']","['0.981', '0.015', '0.004']"
I2K2Y8,8,29,B,C,"['0.000', '1.000', '0.000']","['0.046', '0.001', '0.953']"
I2K2Y8,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.376', '0.338']"
I2K2Y8,9,29,B,A,"['0.000', '1.000', '0.000']","['0.959', '0.031', '0.009']"
I2K2Y8,9,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.009', '0.991']"
I2K2Y8,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.308', '0.315', '0.377']"
I2K2Y8,0,8,B,A,"['0.000', '1.000', '0.000']","['0.961', '0.036', '0.003']"
I2K2Y8,0,8,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
I2K2Y8,0,8,B,equal,"['0.000', '1.000', '0.000']","['0.319', '0.370', '0.310']"
I2K2Y8,1,8,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.020', '0.028']"
I2K2Y8,1,8,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.046', '0.951']"
I2K2Y8,1,8,B,equal,"['0.000', '1.000', '0.000']","['0.297', '0.347', '0.356']"
I2K2Y8,2,8,B,A,"['0.000', '1.000', '0.000']","['0.972', '0.027', '0.001']"
I2K2Y8,2,8,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.046', '0.951']"
I2K2Y8,2,8,B,equal,"['0.000', '1.000', '0.000']","['0.290', '0.354', '0.356']"
I2K2Y8,3,8,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.019', '0.030']"
I2K2Y8,3,8,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.019', '0.978']"
I2K2Y8,3,8,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.351', '0.365']"
I2K2Y8,4,8,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.022', '0.027']"
I2K2Y8,4,8,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.009', '0.991']"
I2K2Y8,4,8,B,equal,"['0.000', '1.000', '0.000']","['0.290', '0.352', '0.358']"
I2K2Y8,5,8,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.021', '0.028']"
I2K2Y8,5,8,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.000', '0.999']"
I2K2Y8,5,8,B,equal,"['0.000', '1.000', '0.000']","['0.381', '0.324', '0.295']"
I2K2Y8,6,8,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.021', '0.028']"
I2K2Y8,6,8,B,C,"['0.000', '1.000', '0.000']","['0.022', '0.000', '0.978']"
I2K2Y8,6,8,B,equal,"['0.000', '1.000', '0.000']","['0.328', '0.368', '0.304']"
I2K2Y8,7,8,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.014', '0.033']"
I2K2Y8,7,8,B,C,"['0.000', '1.000', '0.000']","['0.047', '0.001', '0.952']"
I2K2Y8,7,8,B,equal,"['0.000', '1.000', '0.000']","['0.342', '0.303', '0.355']"
I2K2Y8,8,8,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.033', '0.013']"
I2K2Y8,8,8,B,C,"['0.000', '1.000', '0.000']","['0.011', '0.000', '0.989']"
I2K2Y8,8,8,B,equal,"['0.000', '1.000', '0.000']","['0.304', '0.350', '0.346']"
I2K2Y8,9,8,B,A,"['0.000', '1.000', '0.000']","['0.962', '0.015', '0.023']"
I2K2Y8,9,8,B,C,"['0.000', '1.000', '0.000']","['0.025', '0.000', '0.975']"
I2K2Y8,9,8,B,equal,"['0.000', '1.000', '0.000']","['0.382', '0.323', '0.295']"
I6N3P3,0,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.047', '0.003']"
I6N3P3,0,29,B,C,"['0.000', '1.000', '0.000']","['0.028', '0.007', '0.965']"
I6N3P3,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.354', '0.346', '0.300']"
I6N3P3,1,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.044', '0.001']"
I6N3P3,1,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.022', '0.977']"
I6N3P3,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.378', '0.339', '0.283']"
I6N3P3,2,29,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.044', '0.004']"
I6N3P3,2,29,B,C,"['0.000', '1.000', '0.000']","['0.032', '0.017', '0.951']"
I6N3P3,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.381', '0.297', '0.322']"
I6N3P3,3,29,B,A,"['0.000', '1.000', '0.000']","['0.955', '0.043', '0.001']"
I6N3P3,3,29,B,C,"['0.000', '1.000', '0.000']","['0.037', '0.011', '0.952']"
I6N3P3,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.332', '0.379', '0.289']"
I6N3P3,4,29,B,A,"['0.000', '1.000', '0.000']","['0.963', '0.035', '0.002']"
I6N3P3,4,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.047', '0.953']"
I6N3P3,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.359', '0.333', '0.307']"
I6N3P3,5,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
I6N3P3,5,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.046', '0.953']"
I6N3P3,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.303', '0.349', '0.349']"
I6N3P3,6,29,B,A,"['0.000', '1.000', '0.000']","['0.964', '0.026', '0.010']"
I6N3P3,6,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.047', '0.952']"
I6N3P3,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.368', '0.305', '0.327']"
I6N3P3,7,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.043', '0.003']"
I6N3P3,7,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.043', '0.955']"
I6N3P3,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.335', '0.365', '0.300']"
I6N3P3,8,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.046', '0.003']"
I6N3P3,8,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.951']"
I6N3P3,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.358', '0.337', '0.305']"
I6N3P3,9,29,B,A,"['0.001', '0.999', '0.000']","['0.998', '0.002', '0.000']"
I6N3P3,9,29,B,C,"['0.001', '0.999', '0.000']","['0.014', '0.034', '0.952']"
I6N3P3,9,29,B,equal,"['0.001', '0.999', '0.000']","['0.333', '0.357', '0.309']"
I6N3P3,0,10,B,A,"['0.000', '1.000', '0.000']","['0.957', '0.041', '0.002']"
I6N3P3,0,10,B,C,"['0.000', '1.000', '0.000']","['0.037', '0.009', '0.953']"
I6N3P3,0,10,B,equal,"['0.000', '1.000', '0.000']","['0.332', '0.331', '0.337']"
I6N3P3,1,10,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.046', '0.001']"
I6N3P3,1,10,B,C,"['0.000', '1.000', '0.000']","['0.013', '0.034', '0.953']"
I6N3P3,1,10,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.370', '0.343']"
I6N3P3,2,10,B,A,"['0.000', '1.000', '0.000']","['0.957', '0.041', '0.002']"
I6N3P3,2,10,B,C,"['0.000', '1.000', '0.000']","['0.019', '0.030', '0.950']"
I6N3P3,2,10,B,equal,"['0.000', '1.000', '0.000']","['0.353', '0.363', '0.284']"
I6N3P3,3,10,B,A,"['0.000', '1.000', '0.000']","['0.958', '0.040', '0.002']"
I6N3P3,3,10,B,C,"['0.000', '1.000', '0.000']","['0.043', '0.005', '0.952']"
I6N3P3,3,10,B,equal,"['0.000', '1.000', '0.000']","['0.382', '0.318', '0.300']"
I6N3P3,4,10,B,A,"['0.000', '1.000', '0.000']","['0.958', '0.041', '0.001']"
I6N3P3,4,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.047', '0.953']"
I6N3P3,4,10,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.343', '0.356']"
I6N3P3,5,10,B,A,"['0.000', '1.000', '0.000']","['0.957', '0.042', '0.001']"
I6N3P3,5,10,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.048', '0.950']"
I6N3P3,5,10,B,equal,"['0.000', '1.000', '0.000']","['0.283', '0.343', '0.374']"
I6N3P3,6,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.048', '0.001']"
I6N3P3,6,10,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.046', '0.952']"
I6N3P3,6,10,B,equal,"['0.000', '1.000', '0.000']","['0.381', '0.302', '0.317']"
I6N3P3,7,10,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.041', '0.005']"
I6N3P3,7,10,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.048', '0.950']"
I6N3P3,7,10,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.351', '0.362']"
I6N3P3,8,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.048', '0.001']"
I6N3P3,8,10,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.043', '0.954']"
I6N3P3,8,10,B,equal,"['0.000', '1.000', '0.000']","['0.352', '0.605', '0.043']"
I6N3P3,9,10,B,A,"['0.001', '0.999', '0.000']","['0.951', '0.049', '0.000']"
I6N3P3,9,10,B,C,"['0.001', '0.999', '0.000']","['0.012', '0.037', '0.951']"
I6N3P3,9,10,B,equal,"['0.001', '0.999', '0.000']","['0.339', '0.373', '0.288']"
J4J9W6,0,29,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.033', '0.015']"
J4J9W6,0,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.034', '0.966']"
J4J9W6,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.335', '0.349', '0.316']"
J4J9W6,1,29,B,A,"['0.001', '0.999', '0.000']","['0.951', '0.036', '0.013']"
J4J9W6,1,29,B,C,"['0.001', '0.999', '0.000']","['0.001', '0.040', '0.959']"
J4J9W6,1,29,B,equal,"['0.001', '0.999', '0.000']","['0.286', '0.364', '0.350']"
J4J9W6,2,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.024', '0.026']"
J4J9W6,2,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.018', '0.981']"
J4J9W6,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.378', '0.335', '0.286']"
J4J9W6,3,29,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.035', '0.013']"
J4J9W6,3,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.045', '0.954']"
J4J9W6,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.307', '0.362', '0.331']"
J4J9W6,4,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.024', '0.026']"
J4J9W6,4,29,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.033', '0.962']"
J4J9W6,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.365', '0.336', '0.298']"
J4J9W6,5,29,B,A,"['0.000', '1.000', '0.000']","['0.958', '0.041', '0.001']"
J4J9W6,5,29,B,C,"['0.000', '1.000', '0.000']","['0.025', '0.022', '0.953']"
J4J9W6,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.293', '0.332', '0.376']"
J4J9W6,6,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.025', '0.024']"
J4J9W6,6,29,B,C,"['0.000', '1.000', '0.000']","['0.022', '0.027', '0.951']"
J4J9W6,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.300', '0.326', '0.374']"
J4J9W6,7,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.022', '0.027']"
J4J9W6,7,29,B,C,"['0.000', '1.000', '0.000']","['0.020', '0.028', '0.952']"
J4J9W6,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.304', '0.325', '0.371']"
J4J9W6,8,29,B,A,"['0.000', '1.000', '0.000']","['0.959', '0.031', '0.010']"
J4J9W6,8,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.049', '0.950']"
J4J9W6,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.296', '0.377', '0.327']"
J4J9W6,9,29,B,A,"['0.000', '1.000', '0.000']","['0.961', '0.039', '0.000']"
J4J9W6,9,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.952']"
J4J9W6,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.292', '0.380', '0.328']"
J4J9W6,0,11,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.040', '0.008']"
J4J9W6,0,11,B,C,"['0.000', '1.000', '0.000']","['0.024', '0.024', '0.951']"
J4J9W6,0,11,B,equal,"['0.000', '1.000', '0.000']","['0.358', '0.317', '0.325']"
J4J9W6,1,11,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.025', '0.025']"
J4J9W6,1,11,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.020', '0.977']"
J4J9W6,1,11,B,equal,"['0.000', '1.000', '0.000']","['0.290', '0.353', '0.357']"
J4J9W6,2,11,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.019', '0.028']"
J4J9W6,2,11,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.028', '0.971']"
J4J9W6,2,11,B,equal,"['0.000', '1.000', '0.000']","['0.319', '0.312', '0.369']"
J4J9W6,3,11,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.035', '0.015']"
J4J9W6,3,11,B,C,"['0.000', '1.000', '0.000']","['0.006', '0.041', '0.953']"
J4J9W6,3,11,B,equal,"['0.000', '1.000', '0.000']","['0.383', '0.323', '0.294']"
J4J9W6,4,11,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.046', '0.003']"
J4J9W6,4,11,B,C,"['0.000', '1.000', '0.000']","['0.006', '0.042', '0.951']"
J4J9W6,4,11,B,equal,"['0.000', '1.000', '0.000']","['0.349', '0.329', '0.323']"
J4J9W6,5,11,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.048', '0.001']"
J4J9W6,5,11,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.046', '0.950']"
J4J9W6,5,11,B,equal,"['0.000', '1.000', '0.000']","['0.303', '0.315', '0.382']"
J4J9W6,6,11,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.013', '0.035']"
J4J9W6,6,11,B,C,"['0.000', '1.000', '0.000']","['0.015', '0.034', '0.951']"
J4J9W6,6,11,B,equal,"['0.000', '1.000', '0.000']","['0.326', '0.297', '0.377']"
J4J9W6,7,11,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.019', '0.030']"
J4J9W6,7,11,B,C,"['0.000', '1.000', '0.000']","['0.021', '0.022', '0.957']"
J4J9W6,7,11,B,equal,"['0.000', '1.000', '0.000']","['0.309', '0.310', '0.381']"
J4J9W6,8,11,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.024', '0.025']"
J4J9W6,8,11,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.044', '0.956']"
J4J9W6,8,11,B,equal,"['0.000', '1.000', '0.000']","['0.289', '0.367', '0.344']"
J4J9W6,9,11,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.023', '0.025']"
J4J9W6,9,11,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.046', '0.952']"
J4J9W6,9,11,B,equal,"['0.000', '1.000', '0.000']","['0.291', '0.383', '0.326']"
J9L6N9,0,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.031', '0.019']"
J9L6N9,0,29,B,C,"['0.000', '1.000', '0.000']","['0.010', '0.039', '0.951']"
J9L6N9,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.360', '0.353']"
J9L6N9,1,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.026', '0.024']"
J9L6N9,1,29,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.041', '0.953']"
J9L6N9,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.361', '0.352']"
J9L6N9,2,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.036', '0.013']"
J9L6N9,2,29,B,C,"['0.000', '1.000', '0.000']","['0.012', '0.036', '0.952']"
J9L6N9,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.319', '0.299', '0.382']"
J9L6N9,3,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.019', '0.031']"
J9L6N9,3,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.045', '0.952']"
J9L6N9,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.291', '0.382', '0.327']"
J9L6N9,4,29,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.041', '0.006']"
J9L6N9,4,29,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.044', '0.951']"
J9L6N9,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.309', '0.365', '0.326']"
